Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,SmartvCard__Email__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__Related_Contact_Dials__c,qbdialer__Related_Contact_LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Industry__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c
VRG-payments,0,,VRG Payments,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgpayments.com,,Computer Software,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-10-24,00536000006DI2SAAW,2018-11-14,2018-11-14,,,Website,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001mz6i8AAA,0,,VRG 1129,Prospect,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-13,2018-06-12,,,Website - Contact Us,,,,,0,,0,,,,,,,,,
0013600001mz6obAAA,0,,VRG 1130,,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-22,2018-08-22,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001mz6t2AAA,0,,VRG 1131,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-06-13,2018-05-22,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001mz72YAAQ,0,,VRG 1132,Prospect,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,,,,Internet Fin service. Looking for GraphDB solutions.,,,00536000008Ge5aAAC,2018-06-13,00536000006CfnPAAS,2018-11-10,00536000006DZLrAAO,2018-11-10,2018-06-13,,,Website,,,,,0,,0,,,,,,,,,
0013600001mz7K3AAI,0,,VRG 1133,Prospect,0013600001mz7LBAAY,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Transportation,,,,,,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-14,,,Website,,,,,0,,0,,,,,,,,,
0013600001mz7LBAAY,0,,VRG 1134,Prospect,000000000000000AAA,,,Guangdong,,CN,,,,,,,,CN,,,,(650) 206-8888,,,www.vrgcorporation.com,,Transportation,1000000000,10000,,,One of the biggest express deliver company.,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,0,,0,,,,,,,,,
0013600001mz7R2AAI,0,,VRG 1135,Prospect,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,Personal intrest?study for new technology,,,00536000006CfnPAAS,2018-06-13,00536000006CfnPAAS,2018-10-23,00536000006DZLrAAO,2018-10-23,2018-10-07,,,Website,,,,,0,,0,,,,,,,,,
0013600001ntGEjAAM,0,,VRG 1136,Reseller,000000000000000AAA,,Shanghai,SH,,CN,,,,,Shanghai,SH,,CN,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-19,00536000006CfnPAAS,2018-06-19,00536000006CfnPAAS,2018-06-19,,,,,,,,,0,,0,,,,,,,,,
0013600001ntQp5AAE,0,,VRG 1137,Prospect,000000000000000AAA,12680 High Bluff Dr 3rd floor,San Diego,CA,92130,United States,,,,12680 High Bluff Dr 3rd floor,San Diego,CA,92130,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Finance,1000000000,10000,,,,,,00536000006DI2SAAW,2018-06-19,00536000006DI2SAAW,2018-10-24,00536000006DI2SAAW,2018-11-13,2018-11-13,,,Sales List Import,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001ntgwHAAQ,0,,VRG 1138,Prospect,000000000000000AAA,WeWork Esmeralda 950,Buenos Aires,,,Argentina,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Media,10000000,1150,,,,,,0053600000D5bx4AAB,2018-06-20,00536000006CbBOAA0,2018-10-25,0053600000D5bx4AAB,2018-11-13,2018-11-13,,,,,,,,0,,0,,,,,,,,,
0013600001nuoU7AAI,0,,VRG 1139,,0013600001mz6obAAA,No.26 Baiwanzhuang Road,Beijing,,100037,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-09-17,00536000006DZLrAAO,2018-09-21,2018-09-20,,,Website-Free Trial,,,,,0,,0,,,,,,,,,
0013600001nuogtAAA,0,,VRG 1140,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-06-25,2018-06-24,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001nuouEAAQ,0,,VRG 1141,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-06-28,2018-06-28,,,Website-Free Trial,,,,,0,,0,,,,,,,,,
0013600001nup0BAAQ,0,,VRG 1142,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-25,00536000006CfnPAAS,2018-08-08,00536000006CfnPAAS,2018-08-08,2018-07-31,,,Website-Developer Edition,,,,,0,,0,,,,,,,,,
0013600001nv28KAAQ,0,,VRG 1143,Prospect,000000000000000AAA,14501 Artesia Blvd,La Mirada,CA,90638,United States,,,,14501 Artesia Blvd,La Mirada,CA,90638,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Manufacturing,1000000000,1000,,,,,,00536000006DI2SAAW,2018-06-26,00536000006DI2SAAW,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-07-23,,,,,,,,0,,0,,,,,,,,,
0013600001nv4FJAAY,0,,VRG 1144,,000000000000000AAA,"Room 505, Building 85, Xibahe East Lane, Chaoyang District",Beijing,NY,100020,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,0053600000D5c3CAAR,2018-06-26,00536000006CfnPAAS,2018-11-06,0053600000D5c3CAAR,2018-11-09,2018-11-09,,,Website-Free Trial,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001nv4LQAAY,0,,VRG 1145,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,???????????Tungee???????????????????????????????????????Pre-A??????????,,,00536000006CfnPAAS,2018-06-26,00536000006CfnPAAS,2018-06-26,00536000006CfnPAAS,2018-11-14,2018-11-13,,,Website-Developer Edition,,,,,0,,0,,,,,,,,,
0013600001nwK16AAE,0,,VRG 1146,Prospect,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-06-28,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-08-02,,,Website-Developer Edition,,,,,0,,0,,,,,,,,,
0013600001nwX6CAAU,0,,VRG 1147,Partner,000000000000000AAA,290 Davidson Avenue,Somerset,NJ,8873,United States,,,,290 Davidson Avenue,Somerset,NJ,8873,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,2018-10-18,,,,,,,,,0,,0,,,,,,,,,
0013600001odDmSAAU,0,,VRG 1148,,000000000000000AAA,,,Jiangsu,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Investment Banking,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-02,00536000006CfnPAAS,2018-09-12,00536000006DZLrAAO,2018-09-12,2018-08-21,,,Website-Free Trial,,,,,0,,0,,,,,,,,,
0013600001odGuvAAE,0,,VRG 1149,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Electronics,1000000000,10000,,,,,,00536000008Ge5aAAC,2018-07-02,0053600000D4sAHAAZ,2018-08-02,00536000006DZLrAAO,2018-09-25,2018-09-25,,,Sales Activity,,,,,0,,0,,,,,,,,,
0013600001odRFxAAM,0,,VRG 1150,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-08-07,2018-08-07,,,Website-Free Trial,,,,,0,,0,,,,,,,,,
0013600001odRYmAAM,0,,VRG 1151,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,??????????????Sungoal??????????????????????????????????????????????????????20????????????????????????????????????????????????????????????????????????????,,,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-07-03,2018-06-25,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001odReIAAU,0,,VRG 1152,Partner,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,????????20?????????????????????????????????????????????????????????????300???????????????????????????+???????????????????????????????????????????????,,,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-07-03,00536000006CfnPAAS,2018-07-03,2018-06-27,,,Website-Free Trial,,,,,0,,0,,,,,,,,,
0013600001odSrDAAU,0,,VRG 1153,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,0051R00000EUebZQAT,2018-07-03,00536000006DdI0AAK,2018-11-08,00536000006CbBOAA0,2018-11-13,2018-11-13,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001odezfAAA,0,,VRG 1154,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,?????????????????????????????????????????????,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-28,2018-07-27,,,Website-Developer Edition,,,,,0,,0,,,,,,,,,
0013600001odf1MAAQ,0,,VRG 1155,,000000000000000AAA,,,Shanghai,,Hong Kong,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,5000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhQ6AAI,0,,VRG 1156,,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-09-10,2018-09-10,,,Website-Developer Edition,,,,,0,,0,,,,,,,,,
0013600001odhRJAAY,0,,VRG 1157,,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,10,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-19,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001odhRdAAI,0,,VRG 1158,,000000000000000AAA,,Beijing,BJ,,CN,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consulting,,25,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-10-30,00536000006DZLrAAO,2018-10-30,2018-05-22,,,Sales Activity,,,,,0,,0,,,,,,,,,
0013600001odhSbAAI,0,,VRG 1159,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-22,,,Website,,,,,0,,0,,,,,,,,,
0013600001odhSvAAI,0,,VRG 1160,,000000000000000AAA,,ChengDu,SC,,CN,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Technology,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,2018-03-06,,,Website,,,,,0,,0,,,,,,,,,
0013600001odhUNAAY,0,,VRG 1161,,000000000000000AAA,,SZ,ShenZhen,,CN,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Technology,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,2018-04-13,,,TestDrive,,,,,0,,0,,,,,,,,,
0013600001odhWYAAY,0,,VRG 1162,,000000000000000AAA,beijing GTC,beijing,,100013,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-29,2018-08-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhXqAAI,0,,VRG 1163,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-29,2018-08-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhYKAAY,0,,VRG 1164,,000000000000000AAA,Jurong East Street 13,Singapore,WB,600122,Singapore,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,50,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhbiAAA,0,,VRG 1165,,000000000000000AAA,,,CA,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Electrical/Electronic Manufacturing,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhcCAAQ,0,,VRG 1166,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhcWAAQ,0,,VRG 1167,,000000000000000AAA,??????????B?10?,??,,100022,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Higher Education,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odheLAAQ,0,,VRG 1168,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhf4AAA,0,,VRG 1169,,000000000000000AAA,??????????59?????2?,??,OH,510000,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-09-26,2018-09-26,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odhghAAA,0,,VRG 1170,,000000000000000AAA,????189?23?B,???,,200000,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-10-28,2018-10-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiSNAAY,0,,VRG 1171,,000000000000000AAA,,,Shanghai Hongqiao Road,,Germany,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Restaurants,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odicNAAQ,0,,VRG 1172,,000000000000000AAA,,,guangdongsheng,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-11-14,2018-11-13,,,Website - Content Download,,,,,0,,0,,,,,,,,,
0013600001odieJAAQ,0,,VRG 1173,,000000000000000AAA,"450 Lexington Avenue, #189",New York,New York,10163-0189,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,10,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odienAAA,0,,VRG 1174,,000000000000000AAA,"Midtown Tower, Akasaka 9-7-1, Minato-ku,",Tokyo,Tokyo,107-6231,Japan,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiexAAA,0,,VRG 1175,,000000000000000AAA,??????????9?????????2?,??,,100085,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,0053600000D5c3CAAR,2018-07-04,00536000006CfnPAAS,2018-08-27,00536000006CfnPAAS,2018-10-16,2018-10-15,,,Website,,,,,0,,0,,,,,,,,,
0013600001odifqAAA,0,,VRG 1176,,000000000000000AAA,????266?,??,,310000,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odii6AAA,0,,VRG 1177,,000000000000000AAA,,,Beijing,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odijsAAA,0,,VRG 1178,,000000000000000AAA,"109,west zhongshan ave.",Guangzhou,,510630,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odikCAAQ,0,,VRG 1179,,000000000000000AAA,??????227?,??,California,710049,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Mechanical or Industrial Engineering,1000000,200,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-11-07,00536000006CfnPAAS,2018-11-07,2018-11-06,,,Trade Show,,,,,0,,0,,,,Not Compared,,,Not Compared,,
0013600001odikHAAQ,0,,VRG 1180,,000000000000000AAA,2175 Park Place Cir,Round Rock,Texas,78681,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-28,2018-08-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odikqAAA,0,,VRG 1181,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiljAAA,0,,VRG 1182,,000000000000000AAA,"No. 7, R&D 6th Rd., Hsinchu Science Park,",Hsinchu City,,30076,Taiwan,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-29,2018-08-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odim8AAA,0,,VRG 1183,,000000000000000AAA,"Genesis Ecosphere, Neeladri Main Road",Karnataka,Karnataka,560100,India,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-28,2018-08-28,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odimcAAA,0,,VRG 1184,,000000000000000AAA,,,GD,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odinQAAQ,0,,VRG 1185,,000000000000000AAA,???888?9??,??,MA,200233,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,25,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiosAAA,0,,VRG 1186,,000000000000000AAA,5201 Great America Parkway,Santa Clara,California,95054,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiqKAAQ,0,,VRG 1187,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiqeAAA,0,,VRG 1188,,000000000000000AAA,,,,,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odirhAAA,0,,VRG 1189,,000000000000000AAA,?????????717,??,,100022,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-09-06,2018-09-05,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odirrAAA,0,,VRG 1190,,000000000000000AAA,?????C?12?12?,??,NC,610000,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Hardware,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001oditEAAQ,0,,VRG 1191,,000000000000000AAA,???35?,??,OH,101312,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Goods,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001oditiAAA,0,,VRG 1192,,000000000000000AAA,??,??,,100000,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiulAAA,0,,VRG 1193,,000000000000000AAA,?????????206?,??,Guangdong,200001,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-11-07,2018-11-07,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odixaAAA,0,,VRG 1194,,000000000000000AAA,8 West Street,North Sydney,CA,NSW 2021,Australia,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odixkAAA,0,,VRG 1195,,000000000000000AAA,"538, Eonju-ro, Gangnam-gu",Seoul,,6147,"Korea, Republic of",,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,50,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-11-14,2018-11-13,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiyTAAQ,0,,VRG 1196,,000000000000000AAA,No. 55 An Jai Lou Lu,Beijing,CO,100600,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Higher Education,1000000000,200,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odiynAAA,0,,VRG 1197,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
0013600001odizbAAA,0,,VRG 1198,,000000000000000AAA,??????????72????????E201,???,,710065,China,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,00536000006CfnPAAS,2018-07-04,,,,Trade Show,,,,,0,,0,,,,,,,,,
